Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
24,Mon,2022-02-07,20:45,Salernitana,0.4,2–2,1.9,Spezia,10668,Stadio Arechi,Paolo Valeri,/en/matches/106a8f38/Salernitana-Spezia-February-7-2022-Serie-A,,ITA-SERIA_A,21-22
25,Sat,2022-02-12,15:00,Lazio,1.9,3–0,0.7,Bologna,22000,Stadio Olimpico,Marco Piccinini,/en/matches/0ae1530e/Lazio-Bologna-February-12-2022-Serie-A,,ITA-SERIA_A,21-22
25,Sat,2022-02-12,18:00,Napoli,1.5,1–1,0.6,Inter,27000,Stadio Diego Armando Maradona,Daniele Doveri,/en/matches/139f09ad/Napoli-Internazionale-February-12-2022-Serie-A,,ITA-SERIA_A,21-22
25,Sat,2022-02-12,20:45,Torino,0.9,1–2,0.3,Venezia,6681,Stadio Olimpico di Torino,Antonio Giua,/en/matches/37d97150/Torino-Venezia-February-12-2022-Serie-A,,ITA-SERIA_A,21-22
25,Sun,2022-02-13,12:30,Milan,1.2,1–0,0.2,Sampdoria,35710,Stadio Giuseppe Meazza,Daniele Chiffi,/en/matches/a731be6f/Milan-Sampdoria-February-13-2022-Serie-A,,ITA-SERIA_A,21-22
25,Sun,2022-02-13,15:00,Empoli,0.9,1–1,1.1,Cagliari,4787,Stadio Carlo Castellani,Federico Dionisi,/en/matches/0fa89a9d/Empoli-Cagliari-February-13-2022-Serie-A,,ITA-SERIA_A,21-22
25,Sun,2022-02-13,15:00,Hellas Verona,0.7,4–0,1.1,Udinese,11713,Stadio Marc'Antonio Bentegodi,Andrea Colombo,/en/matches/6e7906d8/Hellas-Verona-Udinese-February-13-2022-Serie-A,,ITA-SERIA_A,21-22
25,Sun,2022-02-13,15:00,Genoa,1.9,1–1,0.8,Salernitana,13742,Stadio Comunale Luigi Ferraris,Marco Di Bello,/en/matches/e3b8fb0d/Genoa-Salernitana-February-13-2022-Serie-A,,ITA-SERIA_A,21-22
25,Sun,2022-02-13,18:00,Sassuolo,1.2,2–2,2.3,Roma,9282,Mapei Stadium - Città del Tricolore,Marco Guida,/en/matches/8add55f1/Sassuolo-Roma-February-13-2022-Serie-A,,ITA-SERIA_A,21-22
25,Sun,2022-02-13,20:45,Atalanta,2.4,1–1,0.7,Juventus,9731,Stadio Atleti Azzurri d'Italia,Maurizio Mariani,/en/matches/0b0f2610/Atalanta-Juventus-February-13-2022-Serie-A,,ITA-SERIA_A,21-22
25,Mon,2022-02-14,20:45,Spezia,0.7,1–2,2.1,Fiorentina,5400,Stadio Alberto Picco,Matteo Marchetti,/en/matches/dbd86099/Spezia-Fiorentina-February-14-2022-Serie-A,,ITA-SERIA_A,21-22
26,Fri,2022-02-18,20:45,Juventus,0.6,1–1,0.7,Torino,20132,Allianz Stadium,Davide Massa,/en/matches/6641b37b/Juventus-Torino-February-18-2022-Serie-A,,ITA-SERIA_A,21-22
26,Sat,2022-02-19,15:00,Sampdoria,0.6,2–0,0.6,Empoli,9069,Stadio Comunale Luigi Ferraris,Antonio Rapuano,/en/matches/38d8729f/Sampdoria-Empoli-February-19-2022-Serie-A,,ITA-SERIA_A,21-22
26,Sat,2022-02-19,18:00,Roma,0.4,2–2,0.5,Hellas Verona,34777,Stadio Olimpico,Luca Pairetto,/en/matches/32622c0e/Roma-Hellas-Verona-February-19-2022-Serie-A,,ITA-SERIA_A,21-22
26,Sat,2022-02-19,20:45,Salernitana,1.0,2–2,1.3,Milan,18449,Stadio Arechi,Michael Fabbri,/en/matches/2952f038/Salernitana-Milan-February-19-2022-Serie-A,,ITA-SERIA_A,21-22
26,Sun,2022-02-20,12:30,Fiorentina,0.8,1–0,0.3,Atalanta,18056,Stadio Artemio Franchi,Daniele Doveri,/en/matches/151fc44e/Fiorentina-Atalanta-February-20-2022-Serie-A,,ITA-SERIA_A,21-22
26,Sun,2022-02-20,15:00,Venezia,1.1,1–1,1.7,Genoa,7566,Stadio Pierluigi Penzo,Daniele Orsato,/en/matches/7eca1f3f/Venezia-Genoa-February-20-2022-Serie-A,,ITA-SERIA_A,21-22
26,Sun,2022-02-20,18:00,Inter,2.9,0–2,1.6,Sassuolo,28324,Stadio Giuseppe Meazza,Francesco Fourneau,/en/matches/83fbf802/Internazionale-Sassuolo-February-20-2022-Serie-A,,ITA-SERIA_A,21-22
26,Sun,2022-02-20,20:45,Udinese,1.9,1–1,1.4,Lazio,10799,Dacia Arena,Luca Massimi,/en/matches/3f1bbbcd/Udinese-Lazio-February-20-2022-Serie-A,,ITA-SERIA_A,21-22
26,Mon,2022-02-21,19:00,Cagliari,1.7,1–1,1.3,Napoli,12063,Unipol Domus,Maurizio Mariani,/en/matches/fd939a24/Cagliari-Napoli-February-21-2022-Serie-A,,ITA-SERIA_A,21-22
26,Mon,2022-02-21,21:00,Bologna,2.0,2–1,0.3,Spezia,12050,Stadio Renato Dall'Ara,Livio Marinelli,/en/matches/210df948/Bologna-Spezia-February-21-2022-Serie-A,,ITA-SERIA_A,21-22
27,Fri,2022-02-25,18:45,Milan,1.0,1–1,1.3,Udinese,44588,Stadio Giuseppe Meazza,Matteo Marchetti,/en/matches/cac946ce/Milan-Udinese-February-25-2022-Serie-A,,ITA-SERIA_A,21-22
27,Fri,2022-02-25,21:00,Genoa,0.8,0–0,1.4,Inter,14314,Stadio Comunale Luigi Ferraris,Daniele Chiffi,/en/matches/02de48da/Genoa-Internazionale-February-25-2022-Serie-A,,ITA-SERIA_A,21-22
27,Sat,2022-02-26,15:00,Salernitana,1.1,1–1,0.5,Bologna,13289,Stadio Arechi,Giovanni Ayroldi,/en/matches/4821b14f/Salernitana-Bologna-February-26-2022-Serie-A,,ITA-SERIA_A,21-22
27,Sat,2022-02-26,18:00,Empoli,1.2,2–3,2.2,Juventus,11890,Stadio Carlo Castellani,Fabio Maresca,/en/matches/e52f3cd7/Empoli-Juventus-February-26-2022-Serie-A,,ITA-SERIA_A,21-22
27,Sat,2022-02-26,20:45,Sassuolo,1.5,2–1,2.5,Fiorentina,8952,Mapei Stadium - Città del Tricolore,Alessandro Prontera,/en/matches/52954201/Sassuolo-Fiorentina-February-26-2022-Serie-A,,ITA-SERIA_A,21-22
27,Sun,2022-02-27,12:35,Torino,1.0,1–2,1.2,Cagliari,10231,Stadio Olimpico di Torino,Manuel Volpi,/en/matches/7bfedf81/Torino-Cagliari-February-27-2022-Serie-A,,ITA-SERIA_A,21-22
27,Sun,2022-02-27,15:05,Hellas Verona,2.5,3–1,0.9,Venezia,14298,Stadio Marc'Antonio Bentegodi,Juan Sacchi,/en/matches/6cd80c1a/Hellas-Verona-Venezia-February-27-2022-Serie-A,,ITA-SERIA_A,21-22
27,Sun,2022-02-27,18:05,Spezia,0.4,0–1,3.8,Roma,8107,Stadio Alberto Picco,Michael Fabbri,/en/matches/507d50ce/Spezia-Roma-February-27-2022-Serie-A,,ITA-SERIA_A,21-22
27,Sun,2022-02-27,20:50,Lazio,1.2,1–2,1.0,Napoli,25000,Stadio Olimpico,Marco Di Bello,/en/matches/c90dd7ce/Lazio-Napoli-February-27-2022-Serie-A,,ITA-SERIA_A,21-22
27,Mon,2022-02-28,20:50,Atalanta,2.1,4–0,0.4,Sampdoria,10245,Stadio Atleti Azzurri d'Italia,Simone Sozza,/en/matches/65258886/Atalanta-Sampdoria-February-28-2022-Serie-A,,ITA-SERIA_A,21-22
28,Fri,2022-03-04,20:45,Inter,3.9,5–0,0.7,Salernitana,46287,Stadio Giuseppe Meazza,Livio Marinelli,/en/matches/22a2c2cf/Internazionale-Salernitana-March-4-2022-Serie-A,,ITA-SERIA_A,21-22
28,Sat,2022-03-05,15:00,Udinese,1.8,2–1,1.4,Sampdoria,12405,Dacia Arena,Massimiliano Irrati,/en/matches/3f122955/Udinese-Sampdoria-March-5-2022-Serie-A,,ITA-SERIA_A,21-22
28,Sat,2022-03-05,18:00,Roma,1.6,1–0,0.6,Atalanta,42303,Stadio Olimpico,Davide Massa,/en/matches/51617b56/Roma-Atalanta-March-5-2022-Serie-A,,ITA-SERIA_A,21-22
28,Sat,2022-03-05,20:45,Cagliari,0.6,0–3,2.7,Lazio,10873,Unipol Domus,Fabio Maresca,/en/matches/1f5ef7e6/Cagliari-Lazio-March-5-2022-Serie-A,,ITA-SERIA_A,21-22
28,Sun,2022-03-06,12:30,Genoa,1.1,0–0,0.3,Empoli,14935,Stadio Comunale Luigi Ferraris,Gianluca Aureliano,/en/matches/bafe5081/Genoa-Empoli-March-6-2022-Serie-A,,ITA-SERIA_A,21-22
28,Sun,2022-03-06,15:00,Fiorentina,1.4,1–1,1.0,Hellas Verona,23491,Stadio Artemio Franchi,Gianluca Manganiello,/en/matches/0808a81d/Fiorentina-Hellas-Verona-March-6-2022-Serie-A,,ITA-SERIA_A,21-22
28,Sun,2022-03-06,15:00,Bologna,0.3,0–0,1.0,Torino,17575,Stadio Renato Dall'Ara,Luca Massimi,/en/matches/b68aceb0/Bologna-Torino-March-6-2022-Serie-A,,ITA-SERIA_A,21-22
28,Sun,2022-03-06,15:00,Venezia,2.8,1–4,3.5,Sassuolo,5732,Stadio Pierluigi Penzo,Luca Pairetto,/en/matches/d0180b27/Venezia-Sassuolo-March-6-2022-Serie-A,,ITA-SERIA_A,21-22
28,Sun,2022-03-06,18:00,Juventus,1.3,1–0,0.7,Spezia,26475,Allianz Stadium,Francesco Fourneau,/en/matches/e9c66007/Juventus-Spezia-March-6-2022-Serie-A,,ITA-SERIA_A,21-22
28,Sun,2022-03-06,20:45,Napoli,0.4,0–1,1.2,Milan,42000,Stadio Diego Armando Maradona,Daniele Orsato,/en/matches/c07431bd/Napoli-Milan-March-6-2022-Serie-A,,ITA-SERIA_A,21-22
29,Sat,2022-03-12,15:00,Spezia,2.3,2–0,0.4,Cagliari,7180,Stadio Alberto Picco,Daniele Orsato,/en/matches/1a4c166c/Spezia-Cagliari-March-12-2022-Serie-A,,ITA-SERIA_A,21-22
29,Sat,2022-03-12,15:00,Salernitana,1.3,2–2,1.5,Sassuolo,10249,Stadio Arechi,Luca Massimi,/en/matches/4b1ad5f6/Salernitana-Sassuolo-March-12-2022-Serie-A,,ITA-SERIA_A,21-22
29,Sat,2022-03-12,18:00,Sampdoria,1.5,1–3,1.3,Juventus,16644,Stadio Comunale Luigi Ferraris,Paolo Valeri,/en/matches/b44e2bfb/Sampdoria-Juventus-March-12-2022-Serie-A,,ITA-SERIA_A,21-22
29,Sat,2022-03-12,20:45,Milan,0.7,1–0,0.3,Empoli,48801,Stadio Giuseppe Meazza,Daniele Chiffi,/en/matches/31f2171d/Milan-Empoli-March-12-2022-Serie-A,,ITA-SERIA_A,21-22
29,Sun,2022-03-13,12:30,Fiorentina,1.8,1–0,1.1,Bologna,22635,Stadio Artemio Franchi,Juan Sacchi,/en/matches/dedaf43b/Derby-dellAppennino-Fiorentina-Bologna-March-13-2022-Serie-A,,ITA-SERIA_A,21-22
29,Sun,2022-03-13,15:00,Hellas Verona,0.6,1–2,1.4,Napoli,18782,Stadio Marc'Antonio Bentegodi,Daniele Doveri,/en/matches/eb75d1da/Hellas-Verona-Napoli-March-13-2022-Serie-A,,ITA-SERIA_A,21-22
29,Sun,2022-03-13,18:00,Udinese,0.6,1–1,1.2,Roma,15114,Dacia Arena,Marco Di Bello,/en/matches/0d7c78dc/Udinese-Roma-March-13-2022-Serie-A,,ITA-SERIA_A,21-22
29,Sun,2022-03-13,18:00,Atalanta,1.1,0–0,1.0,Genoa,9140,Stadio Atleti Azzurri d'Italia,Rosario Abisso,/en/matches/b5dfd0c4/Atalanta-Genoa-March-13-2022-Serie-A,,ITA-SERIA_A,21-22
29,Sun,2022-03-13,20:45,Torino,1.6,1–1,2.5,Inter,15363,Stadio Olimpico di Torino,Marco Guida,/en/matches/a52a3753/Torino-Internazionale-March-13-2022-Serie-A,,ITA-SERIA_A,21-22
29,Mon,2022-03-14,20:45,Lazio,1.4,1–0,0.5,Venezia,18000,Stadio Olimpico,Gianluca Manganiello,/en/matches/f8f6cfc7/Lazio-Venezia-March-14-2022-Serie-A,,ITA-SERIA_A,21-22
30,Fri,2022-03-18,18:45,Sassuolo,1.9,4–1,0.3,Spezia,6130,Mapei Stadium - Città del Tricolore,Manuel Volpi,/en/matches/523574c0/Sassuolo-Spezia-March-18-2022-Serie-A,,ITA-SERIA_A,21-22
30,Fri,2022-03-18,21:00,Genoa,0.4,1–0,0.9,Torino,14961,Stadio Comunale Luigi Ferraris,Maurizio Mariani,/en/matches/86c00ab0/Genoa-Torino-March-18-2022-Serie-A,,ITA-SERIA_A,21-22
30,Sat,2022-03-19,15:00,Napoli,1.0,2–1,0.6,Udinese,37363,Stadio Diego Armando Maradona,Francesco Fourneau,/en/matches/c6500034/Napoli-Udinese-March-19-2022-Serie-A,,ITA-SERIA_A,21-22
30,Sat,2022-03-19,18:00,Inter,1.0,1–1,1.3,Fiorentina,54988,Stadio Giuseppe Meazza,Daniele Chiffi,/en/matches/a65d88f9/Internazionale-Fiorentina-March-19-2022-Serie-A,,ITA-SERIA_A,21-22
30,Sat,2022-03-19,20:45,Cagliari,1.4,0–1,2.0,Milan,12309,Unipol Domus,Marco Di Bello,/en/matches/19e9c5b1/Cagliari-Milan-March-19-2022-Serie-A,,ITA-SERIA_A,21-22
30,Sun,2022-03-20,12:30,Venezia,1.3,0–2,1.4,Sampdoria,7591,Stadio Pierluigi Penzo,Daniele Orsato,/en/matches/4fecf501/Venezia-Sampdoria-March-20-2022-Serie-A,,ITA-SERIA_A,21-22
30,Sun,2022-03-20,15:00,Juventus,1.7,2–0,0.6,Salernitana,29186,Allianz Stadium,Giovanni Ayroldi,/en/matches/36a1b8e6/Juventus-Salernitana-March-20-2022-Serie-A,,ITA-SERIA_A,21-22
30,Sun,2022-03-20,15:00,Empoli,0.8,1–1,1.3,Hellas Verona,5445,Stadio Carlo Castellani,Matteo Marcenaro,/en/matches/d326539c/Empoli-Hellas-Verona-March-20-2022-Serie-A,,ITA-SERIA_A,21-22
30,Sun,2022-03-20,18:00,Roma,2.7,3–0,0.5,Lazio,51932,Stadio Olimpico,Massimiliano Irrati,/en/matches/30b1b409/Roma-Lazio-March-20-2022-Serie-A,,ITA-SERIA_A,21-22
30,Sun,2022-03-20,20:45,Bologna,1.5,0–1,1.4,Atalanta,1323,Stadio Renato Dall'Ara,Fabio Maresca,/en/matches/97aab84b/Bologna-Atalanta-March-20-2022-Serie-A,,ITA-SERIA_A,21-22
31,Sat,2022-04-02,15:00,Spezia,1.1,1–0,0.7,Venezia,7993,Stadio Alberto Picco,Daniele Doveri,/en/matches/84e7dc8c/Spezia-Venezia-April-2-2022-Serie-A,,ITA-SERIA_A,21-22
31,Sat,2022-04-02,18:00,Lazio,2.1,2–1,1.9,Sassuolo,15000,Stadio Olimpico,Antonio Rapuano,/en/matches/de9bfd98/Lazio-Sassuolo-April-2-2022-Serie-A,,ITA-SERIA_A,21-22
31,Sat,2022-04-02,20:45,Salernitana,1.1,0–1,1.6,Torino,8650,Stadio Arechi,Marco Piccinini,/en/matches/732f70df/Salernitana-Torino-April-2-2022-Serie-A,,ITA-SERIA_A,21-22
31,Sun,2022-04-03,12:30,Fiorentina,1.7,1–0,0.1,Empoli,22407,Stadio Artemio Franchi,Luca Massimi,/en/matches/5562ffe2/Fiorentina-Empoli-April-3-2022-Serie-A,,ITA-SERIA_A,21-22
31,Sun,2022-04-03,15:00,Atalanta,1.4,1–3,1.5,Napoli,17709,Stadio Atleti Azzurri d'Italia,Marco Di Bello,/en/matches/3a3f1bd9/Atalanta-Napoli-April-3-2022-Serie-A,,ITA-SERIA_A,21-22
31,Sun,2022-04-03,15:00,Udinese,4.5,5–1,0.4,Cagliari,12215,Dacia Arena,Rosario Abisso,/en/matches/69046b90/Udinese-Cagliari-April-3-2022-Serie-A,,ITA-SERIA_A,21-22
31,Sun,2022-04-03,18:00,Sampdoria,0.5,0–1,1.0,Roma,16465,Stadio Comunale Luigi Ferraris,Gianluca Manganiello,/en/matches/e5297e88/Sampdoria-Roma-April-3-2022-Serie-A,,ITA-SERIA_A,21-22
31,Sun,2022-04-03,20:45,Juventus,1.8,0–1,1.0,Inter,40093,Allianz Stadium,Massimiliano Irrati,/en/matches/adf797f9/Derby-dItalia-Juventus-Internazionale-April-3-2022-Serie-A,,ITA-SERIA_A,21-22
31,Mon,2022-04-04,18:30,Hellas Verona,0.8,1–0,0.4,Genoa,14993,Stadio Marc'Antonio Bentegodi,Francesco Fourneau,/en/matches/403c4086/Hellas-Verona-Genoa-April-4-2022-Serie-A,,ITA-SERIA_A,21-22
31,Mon,2022-04-04,20:45,Milan,2.0,0–0,0.8,Bologna,68136,Stadio Giuseppe Meazza,Livio Marinelli,/en/matches/e817596c/Milan-Bologna-April-4-2022-Serie-A,,ITA-SERIA_A,21-22
32,Sat,2022-04-09,15:00,Empoli,1.1,0–0,0.8,Spezia,5265,Stadio Carlo Castellani,Giovanni Ayroldi,/en/matches/f2137d55/Empoli-Spezia-April-9-2022-Serie-A,,ITA-SERIA_A,21-22
32,Sat,2022-04-09,18:00,Inter,2.4,2–0,0.9,Hellas Verona,61325,Stadio Giuseppe Meazza,Livio Marinelli,/en/matches/99bae774/Internazionale-Hellas-Verona-April-9-2022-Serie-A,,ITA-SERIA_A,21-22
32,Sat,2022-04-09,20:45,Cagliari,0.2,1–2,1.1,Juventus,13437,Unipol Domus,Daniele Chiffi,/en/matches/e794445c/Cagliari-Juventus-April-9-2022-Serie-A,,ITA-SERIA_A,21-22
32,Sun,2022-04-10,12:30,Genoa,0.7,1–4,1.5,Lazio,16756,Stadio Comunale Luigi Ferraris,Gianluca Manganiello,/en/matches/c4e5b725/Genoa-Lazio-April-10-2022-Serie-A,,ITA-SERIA_A,21-22
32,Sun,2022-04-10,15:00,Sassuolo,1.3,2–1,1.6,Atalanta,7842,Mapei Stadium - Città del Tricolore,Juan Sacchi,/en/matches/1fb759b0/Sassuolo-Atalanta-April-10-2022-Serie-A,,ITA-SERIA_A,21-22
32,Sun,2022-04-10,15:00,Napoli,0.9,2–3,0.8,Fiorentina,50000,Stadio Diego Armando Maradona,Maurizio Mariani,/en/matches/613f15a6/Napoli-Fiorentina-April-10-2022-Serie-A,,ITA-SERIA_A,21-22
32,Sun,2022-04-10,15:00,Venezia,1.2,1–2,2.1,Udinese,10459,Stadio Pierluigi Penzo,Marco Guida,/en/matches/d7b947c1/Venezia-Udinese-April-10-2022-Serie-A,,ITA-SERIA_A,21-22
32,Sun,2022-04-10,18:00,Roma,2.0,2–1,0.4,Salernitana,64266,Stadio Olimpico,Manuel Volpi,/en/matches/22c2439a/Roma-Salernitana-April-10-2022-Serie-A,,ITA-SERIA_A,21-22
32,Sun,2022-04-10,20:45,Torino,0.7,0–0,0.6,Milan,23472,Stadio Olimpico di Torino,Daniele Doveri,/en/matches/34d0e8e3/Torino-Milan-April-10-2022-Serie-A,,ITA-SERIA_A,21-22
32,Mon,2022-04-11,20:45,Bologna,2.5,2–0,0.8,Sampdoria,15783,Stadio Renato Dall'Ara,Luca Pairetto,/en/matches/bf707612/Bologna-Sampdoria-April-11-2022-Serie-A,,ITA-SERIA_A,21-22
33,Fri,2022-04-15,19:00,Spezia,0.5,1–3,2.4,Inter,11382,Stadio Alberto Picco,Fabio Maresca,/en/matches/c65e0b0b/Spezia-Internazionale-April-15-2022-Serie-A,,ITA-SERIA_A,21-22
33,Fri,2022-04-15,21:00,Milan,1.4,2–0,0.3,Genoa,70259,Stadio Giuseppe Meazza,Daniele Chiffi,/en/matches/622f6ab0/Milan-Genoa-April-15-2022-Serie-A,,ITA-SERIA_A,21-22
33,Sat,2022-04-16,12:30,Cagliari,2.0,1–0,0.4,Sassuolo,14689,Unipol Domus,Davide Massa,/en/matches/8d16a88e/Cagliari-Sassuolo-April-16-2022-Serie-A,,ITA-SERIA_A,21-22
33,Sat,2022-04-16,14:30,Udinese,1.1,4–1,2.2,Empoli,15226,Dacia Arena,Matteo Marchetti,/en/matches/0bc900a1/Udinese-Empoli-April-16-2022-Serie-A,,ITA-SERIA_A,21-22
33,Sat,2022-04-16,14:30,Sampdoria,0.6,1–2,0.4,Salernitana,14908,Stadio Comunale Luigi Ferraris,Paolo Valeri,/en/matches/27f9b418/Sampdoria-Salernitana-April-16-2022-Serie-A,,ITA-SERIA_A,21-22
33,Sat,2022-04-16,16:30,Fiorentina,3.0,1–0,0.1,Venezia,31627,Stadio Artemio Franchi,Rosario Abisso,/en/matches/19610e31/Fiorentina-Venezia-April-16-2022-Serie-A,,ITA-SERIA_A,21-22
33,Sat,2022-04-16,18:30,Juventus,2.4,1–1,1.1,Bologna,36107,Allianz Stadium,Juan Sacchi,/en/matches/d0b62a15/Juventus-Bologna-April-16-2022-Serie-A,,ITA-SERIA_A,21-22
33,Sat,2022-04-16,20:45,Lazio,0.6,1–1,1.1,Torino,25000,Stadio Olimpico,Alessandro Prontera,/en/matches/8bdb6007/Lazio-Torino-April-16-2022-Serie-A,,ITA-SERIA_A,21-22
33,Mon,2022-04-18,19:00,Napoli,1.2,1–1,0.9,Roma,41822,Stadio Diego Armando Maradona,Marco Di Bello,/en/matches/3c421631/Derby-del-Sole-Napoli-Roma-April-18-2022-Serie-A,,ITA-SERIA_A,21-22
33,Mon,2022-04-18,21:00,Atalanta,1.4,1–2,3.4,Hellas Verona,14537,Stadio Atleti Azzurri d'Italia,Marco Piccinini,/en/matches/c383e25c/Atalanta-Hellas-Verona-April-18-2022-Serie-A,,ITA-SERIA_A,21-22
19,Wed,2022-04-20,18:45,Udinese,0.4,0–1,1.2,Salernitana,12362,Dacia Arena,Simone Sozza,/en/matches/daac9099/Udinese-Salernitana-April-20-2022-Serie-A,,ITA-SERIA_A,21-22
34,Sat,2022-04-23,15:00,Torino,2.4,2–1,1.0,Spezia,8333,Stadio Olimpico di Torino,Davide Ghersini,/en/matches/12ecb77a/Torino-Spezia-April-23-2022-Serie-A,,ITA-SERIA_A,21-22
34,Sat,2022-04-23,15:00,Venezia,0.9,1–3,3.7,Atalanta,6132,Stadio Pierluigi Penzo,Francesco Fourneau,/en/matches/ff3311b9/Venezia-Atalanta-April-23-2022-Serie-A,,ITA-SERIA_A,21-22
34,Sat,2022-04-23,18:00,Inter,1.6,3–1,0.8,Roma,74947,Stadio Giuseppe Meazza,Simone Sozza,/en/matches/f986adc0/Internazionale-Roma-April-23-2022-Serie-A,,ITA-SERIA_A,21-22
34,Sat,2022-04-23,20:45,Hellas Verona,1.6,1–1,1.0,Sampdoria,16188,Stadio Marc'Antonio Bentegodi,Giovanni Ayroldi,/en/matches/3d743c39/Hellas-Verona-Sampdoria-April-23-2022-Serie-A,,ITA-SERIA_A,21-22
34,Sun,2022-04-24,12:30,Salernitana,0.7,2–1,1.0,Fiorentina,20920,Stadio Arechi,Davide Massa,/en/matches/4eda5b2a/Salernitana-Fiorentina-April-24-2022-Serie-A,,ITA-SERIA_A,21-22
34,Sun,2022-04-24,15:00,Empoli,1.9,3–2,1.2,Napoli,10245,Stadio Carlo Castellani,Livio Marinelli,/en/matches/b790b304/Empoli-Napoli-April-24-2022-Serie-A,,ITA-SERIA_A,21-22
34,Sun,2022-04-24,15:00,Bologna,1.2,2–2,1.7,Udinese,15922,Stadio Renato Dall'Ara,Alberto Santoro,/en/matches/d4c5ee27/Bologna-Udinese-April-24-2022-Serie-A,,ITA-SERIA_A,21-22
34,Sun,2022-04-24,18:00,Genoa,0.8,1–0,0.8,Cagliari,17257,Stadio Comunale Luigi Ferraris,Paolo Valeri,/en/matches/048c4283/Genoa-Cagliari-April-24-2022-Serie-A,,ITA-SERIA_A,21-22
34,Sun,2022-04-24,20:45,Lazio,0.5,1–2,2.1,Milan,25000,Stadio Olimpico,Marco Guida,/en/matches/cac707b0/Lazio-Milan-April-24-2022-Serie-A,,ITA-SERIA_A,21-22
34,Mon,2022-04-25,20:45,Sassuolo,1.4,1–2,0.7,Juventus,20000,Mapei Stadium - Città del Tricolore,Fabio Maresca,/en/matches/ba21320e/Sassuolo-Juventus-April-25-2022-Serie-A,,ITA-SERIA_A,21-22
20,Wed,2022-04-27,18:00,Fiorentina,2.7,0–4,2.8,Udinese,22067,Stadio Artemio Franchi,Ivan Pezzuto,/en/matches/49dea116/Fiorentina-Udinese-April-27-2022-Serie-A,,ITA-SERIA_A,21-22
20,Wed,2022-04-27,20:15,Atalanta,2.5,4–4,2.2,Torino,,Stadio Atleti Azzurri d'Italia,Rosario Abisso,/en/matches/839241f2/Atalanta-Torino-April-27-2022-Serie-A,,ITA-SERIA_A,21-22
20,Wed,2022-04-27,20:15,Bologna,1.2,2–1,2.1,Inter,26034,Stadio Renato Dall'Ara,Daniele Doveri,/en/matches/a44bfac1/Bologna-Internazionale-April-27-2022-Serie-A,,ITA-SERIA_A,21-22
35,Sat,2022-04-30,15:00,Napoli,2.2,6–1,1.0,Sassuolo,20000,Stadio Diego Armando Maradona,Antonio Rapuano,/en/matches/bfc3f469/Napoli-Sassuolo-April-30-2022-Serie-A,,ITA-SERIA_A,21-22
35,Sat,2022-04-30,15:00,Cagliari,0.8,1–2,1.1,Hellas Verona,16267,Unipol Domus,Daniele Orsato,/en/matches/ed6f9a39/Cagliari-Hellas-Verona-April-30-2022-Serie-A,,ITA-SERIA_A,21-22
35,Sat,2022-04-30,18:00,Sampdoria,1.4,1–0,1.4,Genoa,30136,Stadio Comunale Luigi Ferraris,Fabio Maresca,/en/matches/91663813/Sampdoria-Genoa-April-30-2022-Serie-A,,ITA-SERIA_A,21-22
35,Sat,2022-04-30,20:45,Spezia,1.3,3–4,2.9,Lazio,8750,Stadio Alberto Picco,Luca Pairetto,/en/matches/f547dea4/Spezia-Lazio-April-30-2022-Serie-A,,ITA-SERIA_A,21-22
35,Sun,2022-05-01,12:30,Juventus,1.6,2–1,0.6,Venezia,39203,Allianz Stadium,Alessandro Prontera,/en/matches/79817286/Juventus-Venezia-May-1-2022-Serie-A,,ITA-SERIA_A,21-22
35,Sun,2022-05-01,15:00,Milan,1.2,1–0,0.7,Fiorentina,71542,Stadio Giuseppe Meazza,Paolo Valeri,/en/matches/0c434253/Milan-Fiorentina-May-1-2022-Serie-A,,ITA-SERIA_A,21-22
35,Sun,2022-05-01,15:00,Empoli,0.8,1–3,2.5,Torino,8416,Stadio Carlo Castellani,Cosso Cosso,/en/matches/de9a190e/Empoli-Torino-May-1-2022-Serie-A,,ITA-SERIA_A,21-22
35,Sun,2022-05-01,18:00,Udinese,0.9,1–2,1.9,Inter,20910,Dacia Arena,Daniele Chiffi,/en/matches/a22046da/Udinese-Internazionale-May-1-2022-Serie-A,,ITA-SERIA_A,21-22
35,Sun,2022-05-01,20:45,Roma,0.8,0–0,1.3,Bologna,62988,Stadio Olimpico,Michael Fabbri,/en/matches/9efec77e/Roma-Bologna-May-1-2022-Serie-A,,ITA-SERIA_A,21-22
35,Mon,2022-05-02,20:45,Atalanta,1.9,1–1,1.2,Salernitana,17011,Stadio Atleti Azzurri d'Italia,Marco Guida,/en/matches/1b8faf73/Atalanta-Salernitana-May-2-2022-Serie-A,,ITA-SERIA_A,21-22
20,Thu,2022-05-05,18:00,Salernitana,2.1,2–1,1.1,Venezia,22200,Stadio Arechi,Maurizio Mariani,/en/matches/894f8336/Salernitana-Venezia-May-5-2022-Serie-A,,ITA-SERIA_A,21-22
36,Fri,2022-05-06,18:45,Inter,3.5,4–2,0.8,Empoli,69959,Stadio Giuseppe Meazza,Gianluca Manganiello,/en/matches/2a943f30/Internazionale-Empoli-May-6-2022-Serie-A,,ITA-SERIA_A,21-22
