Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Ligue 1,35,Sun,2019-05-05,15:00,Nantes,1.9,3–0,0.8,Dijon,19482,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,/en/matches/83e6bfcb/Nantes-Dijon-May-5-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,35,Sun,2019-05-05,15:00,Toulouse,2.3,2–2,1.9,Rennes,16794,Stadium Municipal,Willy Delajod,/en/matches/d04cf8ad/Toulouse-Rennes-May-5-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,35,Sun,2019-05-05,17:00,Monaco,2.2,2–3,0.7,Saint-Étienne,9047,Stade Louis II,Benoît Millot,/en/matches/4068ef35/Monaco-Saint-Etienne-May-5-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,35,Sun,2019-05-05,21:00,Lyon,1.7,2–2,1.8,Lille,56642,Groupama Stadium,Clément Turpin,/en/matches/ec3ad4e7/Lyon-Lille-May-5-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,36,Fri,2019-05-10,20:45,Saint-Étienne,1.2,0–1,1.5,Montpellier,35644,Stade Geoffroy-Guichard,Benoît Bastien,/en/matches/363767ea/Saint-Etienne-Montpellier-May-10-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,36,Sat,2019-05-11,17:00,Angers,2.4,1–2,0.8,Paris S-G,14728,Stade Raymond Kopa,Florent Batta,/en/matches/7f4b3e22/Angers-Paris-Saint-Germain-May-11-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,36,Sat,2019-05-11,20:00,Amiens,0.9,0–0,0.4,Toulouse,11684,Stade de la Licorne,François Letexier,/en/matches/17e6a99a/Amiens-Toulouse-May-11-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,36,Sat,2019-05-11,20:00,Caen,1.0,3–2,1.7,Reims,18339,Stade Michel d'Ornano,Johan Hamel,/en/matches/34d45867/Caen-Reims-May-11-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,36,Sat,2019-05-11,20:00,Nice,1.8,1–1,2.1,Nantes,16372,Stade de Nice,Stéphanie Frappart,/en/matches/77095f23/Nice-Nantes-May-11-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,36,Sat,2019-05-11,20:00,Dijon,1.4,2–1,2.0,Strasbourg,13105,Stade Gaston Gérard,Hakim Ben El Hadj Salem,/en/matches/79d551a8/Dijon-Strasbourg-May-11-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,36,Sat,2019-05-11,20:00,Nîmes,1.9,1–0,0.9,Monaco,14811,Stade des Costières,Jeremy Stinat,/en/matches/b57a71e2/Nimes-Monaco-May-11-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,36,Sun,2019-05-12,15:00,Rennes,1.1,1–1,2.7,Guingamp,26119,Roazhon Park,Karim Abed,/en/matches/66004941/Rennes-Guingamp-May-12-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,36,Sun,2019-05-12,17:00,Lille,1.1,1–0,0.6,Bordeaux,41413,Stade Pierre-Mauroy,Mikael Lesage,/en/matches/3cc4f538/Lille-Bordeaux-May-12-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,36,Sun,2019-05-12,21:00,Marseille,1.6,0–3,1.6,Lyon,61707,Orange Vélodrome,Ruddy Buquet,/en/matches/deb93acd/Choc-des-Olympiques-Marseille-Lyon-May-12-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,37,Sat,2019-05-18,21:00,Monaco,1.1,2–0,0.7,Amiens,10188,Stade Louis II,Clément Turpin,/en/matches/1553a917/Monaco-Amiens-May-18-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,37,Sat,2019-05-18,21:00,Strasbourg,1.9,0–2,0.8,Rennes,25086,Stade de la Meinau,Thomas Léonard,/en/matches/24c14fc2/Strasbourg-Rennes-May-18-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,37,Sat,2019-05-18,21:00,Toulouse,2.0,2–5,2.1,Marseille,24293,Stadium Municipal,Franck Schneider,/en/matches/2a516437/Toulouse-Marseille-May-18-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,37,Sat,2019-05-18,21:00,Saint-Étienne,2.0,3–0,1.4,Nice,36759,Stade Geoffroy-Guichard,Antony Gautier,/en/matches/35658beb/Saint-Etienne-Nice-May-18-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,37,Sat,2019-05-18,21:00,Bordeaux,0.8,0–1,1.5,Reims,14247,Stade Matmut-Atlantique,Eric Wattellier,/en/matches/6ff8910c/Bordeaux-Reims-May-18-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,37,Sat,2019-05-18,21:00,Lyon,3.1,4–0,0.3,Caen,51408,Groupama Stadium,Amaury Delerue,/en/matches/9530a0a3/Lyon-Caen-May-18-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,37,Sat,2019-05-18,21:00,Lille,2.8,5–0,1.4,Angers,42704,Stade Pierre-Mauroy,François Letexier,/en/matches/ad8520a8/Lille-Angers-May-18-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,37,Sat,2019-05-18,21:00,Paris S-G,3.6,4–0,0.8,Dijon,47532,Parc des Princes,Jérôme Brisard,/en/matches/b073dbad/Paris-Saint-Germain-Dijon-May-18-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,37,Sat,2019-05-18,21:00,Montpellier,0.7,1–1,1.0,Nantes,16063,Stade de la Mosson,Ruddy Buquet,/en/matches/cd5bb5dc/Montpellier-Nantes-May-18-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,37,Sat,2019-05-18,21:00,Guingamp,2.9,2–2,1.8,Nîmes,12096,Stade du Roudourou,Jérôme Miguelgorry,/en/matches/f16ab9a6/Guingamp-Nimes-May-18-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,38,Fri,2019-05-24,21:05,Nantes,1.7,0–1,0.9,Strasbourg,30636,Stade de la Beaujoire - Louis Fonteneau,Karim Abed,/en/matches/25268197/Nantes-Strasbourg-May-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,38,Fri,2019-05-24,21:05,Nîmes,1.5,2–3,1.4,Lyon,14986,Stade des Costières,François Letexier,/en/matches/2bb3d39a/Nimes-Lyon-May-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,38,Fri,2019-05-24,21:05,Marseille,1.3,1–0,1.0,Montpellier,53788,Orange Vélodrome,Antony Gautier,/en/matches/4648d0c8/Marseille-Montpellier-May-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,38,Fri,2019-05-24,21:05,Dijon,1.1,2–1,0.4,Toulouse,14050,Stade Gaston Gérard,Mikael Lesage,/en/matches/7cfa4c39/Dijon-Toulouse-May-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,38,Fri,2019-05-24,21:05,Reims,0.9,3–1,1.9,Paris S-G,20299,Stade Auguste-Delaune,Nicolas Rainville,/en/matches/88aa2863/Reims-Paris-Saint-Germain-May-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,38,Fri,2019-05-24,21:05,Angers,2.1,1–1,1.6,Saint-Étienne,16011,Stade Raymond Kopa,Johan Hamel,/en/matches/cd59b608/Angers-Saint-Etienne-May-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,38,Fri,2019-05-24,21:05,Amiens,2.4,2–1,1.1,Guingamp,11932,Stade de la Licorne,Amaury Delerue,/en/matches/daed4265/Amiens-Guingamp-May-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,38,Fri,2019-05-24,21:05,Nice,1.4,2–0,1.6,Monaco,23356,Stade de Nice,Ruddy Buquet,/en/matches/e8793a81/Nice-Monaco-May-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,38,Fri,2019-05-24,21:05,Rennes,2.2,3–1,1.0,Lille,28185,Roazhon Park,Olivier Thual,/en/matches/ed815a86/Rennes-Lille-May-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,38,Fri,2019-05-24,21:05,Caen,1.1,0–1,1.8,Bordeaux,19355,Stade Michel d'Ornano,Clément Turpin,/en/matches/f91dc064/Caen-Bordeaux-May-24-2019-Ligue-1,,FRA-L1,18-19
French 1/2 Relegation/Promotion Playoffs,,Thu,2019-05-30,20:45,Lens,,1–1,,Dijon,37355,Stade Bollaert-Delelis,,/en/matches/bfd434c1/Lens-Dijon-May-30-2019-French-12-RelegationPromotion-Play-offs,Leg 1 of 2,FRA-L1,18-19
French 1/2 Relegation/Promotion Playoffs,,Sun,2019-06-02,21:00,Dijon,,3–1,,Lens,15367,Stade Gaston Gérard,,/en/matches/ea5db1c4/Dijon-Lens-June-2-2019-French-12-RelegationPromotion-Play-offs,Leg 2 of 2; Dijon won,FRA-L1,18-19
