Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
37,Wed,2021-05-19,20:15,West Brom,1.1,1–3,3.4,West Ham,5371,The Hawthorns,Michael Oliver,/en/matches/88927a77/West-Bromwich-Albion-West-Ham-United-May-19-2021-Premier-League,,ENG-EPL,20-21
38,Sun,2021-05-23,16:00,Aston Villa,1.1,2–1,3.3,Chelsea,10000,Villa Park,Stuart Attwell,/en/matches/0143966a/Aston-Villa-Chelsea-May-23-2021-Premier-League,,ENG-EPL,20-21
38,Sun,2021-05-23,16:00,Leicester City,1.9,2–4,1.5,Tottenham,8000,King Power Stadium,Anthony Taylor,/en/matches/0d04cd74/Leicester-City-Tottenham-Hotspur-May-23-2021-Premier-League,,ENG-EPL,20-21
38,Sun,2021-05-23,16:00,Manchester City,2.5,5–0,1.1,Everton,10000,Etihad Stadium,Michael Oliver,/en/matches/12d3970f/Manchester-City-Everton-May-23-2021-Premier-League,,ENG-EPL,20-21
38,Sun,2021-05-23,16:00,Sheffield Utd,0.5,1–0,1.1,Burnley,5000,Bramall Lane,Kevin Friend,/en/matches/2c07a228/Sheffield-United-Burnley-May-23-2021-Premier-League,,ENG-EPL,20-21
38,Sun,2021-05-23,16:00,Wolves,0.9,1–2,2.0,Manchester Utd,4500,Molineux Stadium,Mike Dean,/en/matches/2c081c94/Wolverhampton-Wanderers-Manchester-United-May-23-2021-Premier-League,,ENG-EPL,20-21
38,Sun,2021-05-23,16:00,West Ham,1.3,3–0,1.5,Southampton,10000,London Stadium,Martin Atkinson,/en/matches/50ec33b2/West-Ham-United-Southampton-May-23-2021-Premier-League,,ENG-EPL,20-21
38,Sun,2021-05-23,16:00,Leeds United,2.3,3–1,1.0,West Brom,8000,Elland Road,David Coote,/en/matches/9ade2b5d/Leeds-United-West-Bromwich-Albion-May-23-2021-Premier-League,,ENG-EPL,20-21
38,Sun,2021-05-23,16:00,Arsenal,0.8,2–0,0.2,Brighton,10000,Emirates Stadium,Jonathan Moss,/en/matches/9f6c52f8/Arsenal-Brighton-and-Hove-Albion-May-23-2021-Premier-League,,ENG-EPL,20-21
38,Sun,2021-05-23,16:00,Liverpool,1.6,2–0,0.6,Crystal Palace,9901,Anfield,Craig Pawson,/en/matches/c2fc07f0/Liverpool-Crystal-Palace-May-23-2021-Premier-League,,ENG-EPL,20-21
38,Sun,2021-05-23,16:00,Fulham,1.0,0–2,1.3,Newcastle Utd,2000,Craven Cottage,Chris Kavanagh,/en/matches/f966eee0/Fulham-Newcastle-United-May-23-2021-Premier-League,,ENG-EPL,20-21
